TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,VISIT_AREA_NM,TRAVEL_PERSONA
g001646,여,30,3대 동반 여행(친척 포함),06,호수 앉기,충청권 방문/충청권 외 거주/39세 이하/3대 동반 여행/일반미션
g001646,여,30,3대 동반 여행(친척 포함),06,한마음 정육 식당 대전 와동점,충청권 방문/충청권 외 거주/39세 이하/3대 동반 여행/일반미션
g001646,여,30,3대 동반 여행(친척 포함),06,한양 고깃집 세종시청점,충청권 방문/충청권 외 거주/39세 이하/3대 동반 여행/일반미션
g001646,여,30,3대 동반 여행(친척 포함),06,조치원역,충청권 방문/충청권 외 거주/39세 이하/3대 동반 여행/일반미션
g001648,여,40,2인 여행(가족 외),06,이장우가옥,광주 방문/거주지 구분 없음/40세 이상/특별미션
g001648,여,40,2인 여행(가족 외),06,펭귄 마을 거점 예술여행센터,광주 방문/거주지 구분 없음/40세 이상/특별미션
g001648,여,40,2인 여행(가족 외),06,펭귄 마을,광주 방문/거주지 구분 없음/40세 이상/특별미션
g001648,여,40,2인 여행(가족 외),06,1년 후 그라운드,광주 방문/거주지 구분 없음/40세 이상/특별미션
g001648,여,40,2인 여행(가족 외),06,메가 MGC 커피 광주 양림 접,광주 방문/거주지 구분 없음/40세 이상/특별미션
g001650,여,50,자녀 동반 여행,06,고창 고인돌휴게소 서울 방향,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션
g001650,여,50,자녀 동반 여행,06,국립생태원 에코리움,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션
g001651,남,30,2인 가족 여행,06,스타벅스 제천 DT점,충청권 방문/충청권 거주/39세 이하/부부/일반미션
g001651,남,30,2인 가족 여행,06,보령 청보리밭,충청권 방문/충청권 거주/39세 이하/부부/일반미션
g001651,남,30,2인 가족 여행,06,제천비행장,충청권 방문/충청권 거주/39세 이하/부부/일반미션
g001651,남,30,2인 가족 여행,06,충청수영성,충청권 방문/충청권 거주/39세 이하/부부/일반미션
g001651,남,30,2인 가족 여행,06,왕건 조개 타운,충청권 방문/충청권 거주/39세 이하/부부/일반미션
g001651,남,30,2인 가족 여행,06,퀸 모텔,충청권 방문/충청권 거주/39세 이하/부부/일반미션
g001651,남,30,2인 가족 여행,06,상화원,충청권 방문/충청권 거주/39세 이하/부부/일반미션
g001651,남,30,2인 가족 여행,06,카메 식당,충청권 방문/충청권 거주/39세 이하/부부/일반미션
g001651,남,30,2인 가족 여행,06,우유 창고,충청권 방문/충청권 거주/39세 이하/부부/일반미션
g001651,남,30,2인 가족 여행,06,천안당호두과자 외암리점,충청권 방문/충청권 거주/39세 이하/부부/일반미션
