TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,VISIT_AREA_NM,TRAVEL_PERSONA
e000003,남,40,자녀 동반 여행,04,안성휴게소 부산방향,"대구,경북 방문/경상권 외 거주/40세 이상/자녀동반/일반미션"
e000003,남,40,자녀 동반 여행,04,김천종합운동장,"대구,경북 방문/경상권 외 거주/40세 이상/자녀동반/일반미션"
e000003,남,40,자녀 동반 여행,04,입장 거봉포도 휴게소 서울 방향,"대구,경북 방문/경상권 외 거주/40세 이상/자녀동반/일반미션"
e000003,남,40,자녀 동반 여행,04,금강휴게소,"대구,경북 방문/경상권 외 거주/40세 이상/자녀동반/일반미션"
e000340,여,40,자녀 동반 여행,05,비둘기낭폭포,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션
e000340,여,40,자녀 동반 여행,05,향유 갈비,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션
e000340,여,40,자녀 동반 여행,05,자유 궁,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션
e000340,여,40,자녀 동반 여행,05,포천시 이동면 장암리 613-1 하천,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션
e000340,여,40,자녀 동반 여행,05,고석정 국민관광지,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션
e000340,여,40,자녀 동반 여행,05,화적연,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션
e000340,여,40,자녀 동반 여행,05,관인 약수터 막국수,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션
e000340,여,40,자녀 동반 여행,05,포천 자연마을 서울 캠핑장,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션
e000340,여,40,자녀 동반 여행,05,포천 봄꽃 정원,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션
e000340,여,40,자녀 동반 여행,05,한탄강 하늘다리,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션
e000515,남,40,3인 이상 여행(가족 외),06,광암해수욕장,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e000515,남,40,3인 이상 여행(가족 외),06,주도 횟집,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e000515,남,40,3인 이상 여행(가족 외),06,식목일,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e000515,남,40,3인 이상 여행(가족 외),06,무진장,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e000515,남,40,3인 이상 여행(가족 외),06,문경휴게소 창원방향,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e000515,남,40,3인 이상 여행(가족 외),06,별천계곡,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e000515,남,40,3인 이상 여행(가족 외),06,여항산 호수길,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e000515,남,40,3인 이상 여행(가족 외),06,하마스 빅버거,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e000571,여,30,나홀로 여행,05,고석정 꽃밭,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000571,여,30,나홀로 여행,05,상하이,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000571,여,30,나홀로 여행,05,카페 마들렌,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000571,여,30,나홀로 여행,05,김해국제공항 국내선 청사,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000571,여,30,나홀로 여행,05,익선동 한옥거리,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000571,여,30,나홀로 여행,05,이비스 스타일 앰배서더 명동,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000571,여,30,나홀로 여행,05,이누스 강남 직영점,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000571,여,30,나홀로 여행,05,스미 로우,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000571,여,30,나홀로 여행,05,서울역,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000571,여,30,나홀로 여행,05,엠앤 러키 호텔,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000571,여,30,나홀로 여행,05,앰배서더 서울 풀만 더 라운지 앤 바,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000571,여,30,나홀로 여행,05,천주교 서울 대교구 주교좌 명동 대성당,강원 방문/거주지 구분 없음/39세 이하/특별미션
e000601,여,20,나홀로 여행,05,설빙 대구 성서점,"대구,경북 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션"
e000601,여,20,나홀로 여행,05,바비치 성서점,"대구,경북 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션"
e000601,여,20,나홀로 여행,05,대구 성서운동장,"대구,경북 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션"
e000601,여,20,나홀로 여행,05,와룡산,"대구,경북 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션"
e000601,여,20,나홀로 여행,05,바라던 바다 대게 새우,"대구,경북 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션"
e000601,여,20,나홀로 여행,05,대구근대골목 단팥빵 대구역점,"대구,경북 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션"
e000601,여,20,나홀로 여행,05,풍년 구생 막창 본점,"대구,경북 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션"
e000601,여,20,나홀로 여행,05,금호 꽃섬,"대구,경북 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션"
e000601,여,20,나홀로 여행,05,이곳 장미공원,"대구,경북 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션"
e000654,여,30,2인 여행(가족 외),05,한마음 정육 식당 강원 홍천점,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e000654,여,30,2인 여행(가족 외),05,가평휴게소 서울 방향,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e000654,여,30,2인 여행(가족 외),05,가평휴게소 춘천 방향,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e000654,여,30,2인 여행(가족 외),05,가리산 레포츠파크,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e001062,남,40,3인 이상 여행(가족 외),05,정안 알밤 휴게소 논산 방향,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,러키 할인마트 대부점,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,노산공원,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,재건냉면,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,함양휴게소 대전방향,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,고가네 칼국수,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,관촌 휴게소 순천방향 주차장,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,백년손님,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,와바 모텔,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,화개 장터,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,시화 나래 휴게소,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,라라랜드,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,대부도 맛집 풍경,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,덕유산 휴게소 대전방향,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e001062,남,40,3인 이상 여행(가족 외),05,필로 티스 펜션,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션"
e004690,남,40,2인 여행(가족 외),07,더티 트렁크,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,롯데 프리미엄 아울렛 파주점,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,동두천 관광특구,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,숨,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,더 플래츠,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,공원 막국수,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,용추계곡,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,가평 잣 고을시장,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,라멘 선생 수제돈가스,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,에그하우스,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,스타벅스 리버사이드대성리DT점,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,미키 주유소,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,네이처 스파,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,이마트 파주 운정점,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004690,남,40,2인 여행(가족 외),07,텐파크,강원 방문/거주지 구분 없음/40세 이상/특별미션
e004785,남,30,2인 여행(가족 외),07,가평역 경춘선,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,카페 느리게 걷기,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,아롬 스파 펜션,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,용산역,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,청평역 경춘선,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,르푸앵 수상 레저,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,남이섬 웰빙 닭갈비 막국수,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,자라섬,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,쏘카 가평역,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,엄마네 칼국수,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,개화당 본점,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,제이드가든 수목원,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,가평군 농협 하나로마트 본점,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,GS25 가평 가화로 점,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,세븐일레븐 남이섬점,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,또바기 스파 글램핑,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,명지산 주유소,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,소나타 카페,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,남이섬 바이크 센터,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,남이섬 풍경 닭갈비,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,남이섬,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,남이섬 가평 선착장,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,스윙 카페 베이커리,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e004785,남,30,2인 여행(가족 외),07,우렁이 쌈밥,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
e006945,여,50,2인 가족 여행,08,제 따오나 선원,강원 방문/수도권/강원 거주/40세 이상/부부/일반미션
e006945,여,50,2인 가족 여행,08,국립춘천 박물관,강원 방문/수도권/강원 거주/40세 이상/부부/일반미션
e006945,여,50,2인 가족 여행,08,풍물 옹심이 칼국수,강원 방문/수도권/강원 거주/40세 이상/부부/일반미션
e008914,여,20,부모 동반 여행,08,드름산,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000007,남,40,2인 가족 여행,04,딥플로우 브루잉,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,구자운 과자점 교대점,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,회동수원지,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,범어사,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,한터 빌,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,일산해수욕장,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,서부 성원상떼빌 아파트,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,훈스짐,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,대왕암공원 출렁다리,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,슬도,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,방어진항 남 방파제,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,시고 조개구이,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,W 웨딩,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000007,남,40,2인 가족 여행,04,GS 더 프레시 경성 부경대점,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부부/일반미션"
f000012,남,30,2인 여행(가족 외),04,마시와 고속 터미널점,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,초당 커피 정미소,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,에이엔 브레드,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,문막휴게소 서창방향,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,이와 국수 1호점,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,횡성휴게소 강릉방향,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,주문진 방사제,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,하이 오션 경포,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,평창휴게소 강릉방향,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,차연희 순두부 청국장,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,오봉이 해물칼국수,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,남경 막국수,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,소 돌아들 바위,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,경포해수욕장,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,순두부 젤라또 3호점,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,메밀에 감자,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,강냉이 소쿠리,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000012,남,30,2인 여행(가족 외),04,수제어묵 크로켓,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션
f000014,남,30,2인 가족 여행,04,철원 한탄강 주상절리길 순담 매표소,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,철원 한탄강 주상절리길 드르니 매표소,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,의정부 휴게소 구리방향,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,구리휴게소 일산방향,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,을지로 입구역 2호선,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,기와집,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,고석정,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,포천아트밸리,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,프롬 스톤,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,명동거리,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,원당역 3호선,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,송이네,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,이마트 에브리데이 신원 당적,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000014,남,30,2인 가족 여행,04,신원 다 마을,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000015,남,20,3인 이상 여행(가족 외),04,하중도 유채꽃 단지,울산 방문/거주지 구분 없음/40세 이상/특별미션
f000015,남,20,3인 이상 여행(가족 외),04,언양 전통 불고기,울산 방문/거주지 구분 없음/40세 이상/특별미션
f000015,남,20,3인 이상 여행(가족 외),04,MRNW,울산 방문/거주지 구분 없음/40세 이상/특별미션
f000015,남,20,3인 이상 여행(가족 외),04,BN888 펜션,울산 방문/거주지 구분 없음/40세 이상/특별미션
f000015,남,20,3인 이상 여행(가족 외),04,오창휴게소 하남방향,울산 방문/거주지 구분 없음/40세 이상/특별미션
f000015,남,20,3인 이상 여행(가족 외),04,재약산,울산 방문/거주지 구분 없음/40세 이상/특별미션
f000015,남,20,3인 이상 여행(가족 외),04,천황산,울산 방문/거주지 구분 없음/40세 이상/특별미션
f000015,남,20,3인 이상 여행(가족 외),04,영남알프스 얼음골 케이블카 매표소,울산 방문/거주지 구분 없음/40세 이상/특별미션
f000015,남,20,3인 이상 여행(가족 외),04,시례 정가든,울산 방문/거주지 구분 없음/40세 이상/특별미션
f000015,남,20,3인 이상 여행(가족 외),04,하북 농협 하나로마트,울산 방문/거주지 구분 없음/40세 이상/특별미션
f000015,남,20,3인 이상 여행(가족 외),04,뱀부 가든,울산 방문/거주지 구분 없음/40세 이상/특별미션
f000019,여,40,나홀로 여행,04,버릇 식당,부산 방문/거주지 구분 없음/40세 이상/특별미션
f000019,여,40,나홀로 여행,04,회동수원지,부산 방문/거주지 구분 없음/40세 이상/특별미션
f000019,여,40,나홀로 여행,04,선 유도원,부산 방문/거주지 구분 없음/40세 이상/특별미션
f000019,여,40,나홀로 여행,04,홍법사,부산 방문/거주지 구분 없음/40세 이상/특별미션
f000019,여,40,나홀로 여행,04,스포 원 파크 금정체육공원,부산 방문/거주지 구분 없음/40세 이상/특별미션
f000019,여,40,나홀로 여행,04,직구나 담양 석갈비촌,부산 방문/거주지 구분 없음/40세 이상/특별미션
f000021,여,60,자녀 동반 여행,04,칠보산 휴게소,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000021,여,60,자녀 동반 여행,04,백담사,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000021,여,60,자녀 동반 여행,04,이모네 집,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000021,여,60,자녀 동반 여행,04,오색약수,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000021,여,60,자녀 동반 여행,04,몽,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000021,여,60,자녀 동반 여행,04,오색 탄산온천,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000021,여,60,자녀 동반 여행,04,약수 식당,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000021,여,60,자녀 동반 여행,04,화양강 휴게소,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000021,여,60,자녀 동반 여행,04,초당 할머니순두부,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000021,여,60,자녀 동반 여행,04,만 서리지가 네 막국수,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000021,여,60,자녀 동반 여행,04,오색온천장,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000022,남,50,부모 동반 여행,04,철마 연밥,"부산,울산,경남 방문/경상권 거주/39세 이하/부모 동반/일반미션"
f000022,남,50,부모 동반 여행,04,아홉 살 숲,"부산,울산,경남 방문/경상권 거주/39세 이하/부모 동반/일반미션"
f000022,남,50,부모 동반 여행,04,다락,"부산,울산,경남 방문/경상권 거주/39세 이하/부모 동반/일반미션"
f000022,남,50,부모 동반 여행,04,대왕암공원,"부산,울산,경남 방문/경상권 거주/39세 이하/부모 동반/일반미션"
f000022,남,50,부모 동반 여행,04,롯데 프리미엄 아울렛 동부산점,"부산,울산,경남 방문/경상권 거주/39세 이하/부모 동반/일반미션"
f000023,남,50,3인 이상 여행(가족 외),04,시스 디자인 부산 센텀,부산 방문/거주지 구분 없음/39세 이하/특별미션
f000026,남,30,2인 가족 여행,04,춘천 세계 주류 마켓,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000026,남,30,2인 가족 여행,04,학곡사거리 닭갈비 막국수,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000026,남,30,2인 가족 여행,04,판교역 광장,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000026,남,30,2인 가족 여행,04,마루 정원 제빵소,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000026,남,30,2인 가족 여행,04,세이지힐,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션
f000028,남,50,자녀 동반 여행,04,대관령,강원 방문/거주지 구분 없음/40세 이상/특별미션
f000028,남,50,자녀 동반 여행,04,청기와,강원 방문/거주지 구분 없음/40세 이상/특별미션
f000028,남,50,자녀 동반 여행,04,강릉커피 박물관,강원 방문/거주지 구분 없음/40세 이상/특별미션
f000028,남,50,자녀 동반 여행,04,더 제니스 호텔,강원 방문/거주지 구분 없음/40세 이상/특별미션
f000028,남,50,자녀 동반 여행,04,데이즈 힐,강원 방문/거주지 구분 없음/40세 이상/특별미션
f000028,남,50,자녀 동반 여행,04,양평 휴게 주유소 원주 방향,강원 방문/거주지 구분 없음/40세 이상/특별미션
f000028,남,50,자녀 동반 여행,04,솔봉 갈비,강원 방문/거주지 구분 없음/40세 이상/특별미션
f000029,여,30,부모 동반 여행,04,좋은 아침 베이커리,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000029,여,30,부모 동반 여행,04,소꿉놀이,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000029,여,30,부모 동반 여행,04,경양 식당,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000029,여,30,부모 동반 여행,04,고래 책방,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000029,여,30,부모 동반 여행,04,오란다 상점,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000029,여,30,부모 동반 여행,04,감자바위,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,갈풍집 속초점,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,명품 고기랑 조개랑,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,내린천 휴게소 양양 방향,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,체스터 톤스 속초,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,CU 속초 청초호점,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,청초수물회,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,개 배 선착장,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,청초 호수공원,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,CU 강릉 소금강 삼거리점,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,소금강계곡,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,흑돈 연가,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,좋은 아침,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000031,여,40,자녀 동반 여행,04,달고 나 뽑기 체험장,강원 방문/거주지 구분 없음/39세 이하/특별미션
f000032,여,50,자녀 동반 여행,04,구리휴게소 일산방향,강원 방문/수도권/강원 거주/39세 이하/자녀동반/일반미션
f000032,여,50,자녀 동반 여행,04,피닉스 평창 곤돌라,강원 방문/수도권/강원 거주/39세 이하/자녀동반/일반미션
f000032,여,50,자녀 동반 여행,04,피닉스 평창 키즈플레이 라운지,강원 방문/수도권/강원 거주/39세 이하/자녀동반/일반미션
f000032,여,50,자녀 동반 여행,04,피닉스 평창 블루캐니언,강원 방문/수도권/강원 거주/39세 이하/자녀동반/일반미션
f000032,여,50,자녀 동반 여행,04,피닉스 평창 온도,강원 방문/수도권/강원 거주/39세 이하/자녀동반/일반미션
f000032,여,50,자녀 동반 여행,04,피닉스 드러그 스토어,강원 방문/수도권/강원 거주/39세 이하/자녀동반/일반미션
f000032,여,50,자녀 동반 여행,04,피닉스 평창 유로 빌라,강원 방문/수도권/강원 거주/39세 이하/자녀동반/일반미션
f000032,여,50,자녀 동반 여행,04,피닉스 평창 볼링센터,강원 방문/수도권/강원 거주/39세 이하/자녀동반/일반미션
