TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,CLUSTER
e000615,여,30,2인 여행(가족 외),월미도,1,0.0
e000615,여,30,2인 여행(가족 외),이마트 24 인천 신포역점,12,0.0
e000618,여,40,2인 여행(가족 외),롯데면세점 명동 본점,4,2.0
e000618,여,40,2인 여행(가족 외),더 플라자 피트니스,12,2.0
e000618,여,40,2인 여행(가족 외),광화문광장 연등회 연등축제,8,2.0
e000618,여,40,2인 여행(가족 외),경복궁,2,2.0
e000618,여,40,2인 여행(가족 외),덕수궁,1,2.0
e000618,여,40,2인 여행(가족 외),더 플라자 수영 사우나,5,2.0
e000620,남,30,부모 동반 여행,현대 프리미엄 아울렛 김포점 이스트존,4,0.0
e000620,남,30,부모 동반 여행,현대 프리미엄 아울렛 김포점,4,0.0
e000621,여,60,나홀로 여행,용현시장,4,0.0
e000621,여,60,나홀로 여행,돌핀 커피 오마카세,4,0.0
e000621,여,60,나홀로 여행,송도 세계로 교화,12,0.0
e000621,여,60,나홀로 여행,송도 타임스페이스,4,0.0
e000621,여,60,나홀로 여행,세신 숍 노블,4,0.0
e000621,여,60,나홀로 여행,더 하노이 풋앤바디 송도 타임스페이스점,4,0.0
e000621,여,60,나홀로 여행,에이앤느 송도 본점,4,0.0
e000621,여,60,나홀로 여행,스퀘어 원,4,0.0
e000621,여,60,나홀로 여행,송도센트럴파크,7,0.0
e000622,여,20,2인 여행(가족 외),시화 달 전망대(시화이루나타워),1,0.0
e000622,여,20,2인 여행(가족 외),쉼표,4,0.0
e000622,여,20,2인 여행(가족 외),구봉도,1,0.0
e000623,여,40,3인 이상 여행(가족 외),벽계수 스파 부천 옥길점,12,0.0
e000625,여,30,부모 동반 여행,김포 장릉,2,2.0
e000625,여,30,부모 동반 여행,현대 프리미엄 아울렛 김포점,4,2.0
e000627,남,40,나홀로 여행,드라마(야왕) 촬영지 방문(포스코 송도사옥),2,0.0
e000627,남,40,나홀로 여행,인천도시 역사관 및 센트럴파크,3,0.0
